ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,DSPSN_TOILET_AT,ADIT_DC,UPDT_DT,REGIST_DT
KCDCOPO22N000000294,관광지,체험관광지,광주향교,41,경기도,41450,하남시,4145011700,,4.14503E+11,경기도 하남시 대성로 126-13(교산동),경기도 하남시 교산동 227-3,"126-13 Daeseong-ro, Hanam-si, Gyeonggi-do",4145011700,,4.14501E+24,031-790-6145,13020,,37.5220762,127.1984175,공공데이터,,,20230207,20230207
KCDCOPO22N000000295,관광지,체험관광지,미사경정공원,41,경기도,41450,하남시,4145010600,,4.14502E+11,경기도 하남시 미사대로 505(신장동),경기도 하남시 신장동 281 미사리경정장·조정카누경기장,"505 Misa-daero, Hanam-si, Gyeonggi-do",4145010600,미사리경정장·조정카누경기장,4.14501E+24,031-790-8883,12900,,37.553452,127.2132128,공공데이터,,,20230207,20230207
KCDCOPO22N000000296,관광지,체험관광지,세계무술공원,43,충청북도,43130,충주시,4313012800,,4.31303E+11,충청북도 충주시 남한강로 24(금릉동),충청북도 충주시 금릉동 601 관광휴계소,"24 Namhangang-ro, Chungju-si, Chungcheongbuk-do",4313012800,관광휴계소,4.31301E+24,043-850-6751,27438,,36.9878292,127.9055691,공공데이터,,,20230207,20230207
KCDCOPO22N000000297,관광지,체험관광지,충주호체험,43,충청북도,43130,충주시,4313038521,탑평리,4.31305E+11,충청북도 충주시 중앙탑면 중앙탑길 150,충청북도 충주시 중앙탑면 탑평리 137 탄금호조정경기장,"150 Jungangtap-gil, Jungangtap-myeon, Chungju-si, Chungcheongbuk-do",4313038521,탄금호조정경기장,4.31304E+24,043-850-6731,27447,,37.0230826,127.8619229,공공데이터,,,20230207,20230207
KCDCOPO22N000000298,관광지,체험관광지,능암온천,43,충청북도,43130,충주시,4313037034,능암리,4.31305E+11,충청북도 충주시 앙성면 새바지길 37,충청북도 충주시 앙성면 능암리 산14 능암온천랜드,"37 Saebaji-gil, Angseong-myeon, Chungju-si, Chungcheongbuk-do",4313037034,능암온천랜드,4.31304E+24,043-850-6742,27302,,37.0937005,127.802172,공공데이터,,,20230207,20230207
KCDCOPO22N000000299,관광지,체험관광지,충온온천,43,충청북도,43130,충주시,4313037033,돈산리,4.31305E+11,충청북도 충주시 앙성면 산전장수1길 103,충청북도 충주시 앙성면 돈산리 155-1 하일라돈산온천콘도미니엄,"103 Sanjeonjangsu 1-gil, Angseong-myeon, Chungju-si, Chungcheongbuk-do",4313037033,하일라돈산온천콘도미니엄,4.31304E+24,043-850-6742,27302,,37.101731,127.7962316,공공데이터,,,20230207,20230207
KCDCOPO22N000000300,관광지,체험관광지,평택호관광단지,41,경기도,41220,평택시,4122037030,권관리,4.12204E+11,경기도 평택시 현덕면 평택호길 48,경기도 평택시 현덕면 권관리 551-3,"48 Pyeongtaekho-gil, Hyeondeok-myeon, Pyeongtaek-si, Gyeonggi-do",4122037030,,4.12204E+24,031-8024-8687,17972,,36.9148246,126.912951,공공데이터,,,20230207,20230207
KCDCOPO22N000000301,관광지,체험관광지,무릉계곡,42,강원도,42170,동해시,4217012400,,4.21703E+11,강원도 동해시 삼화로 584(삼화동),강원도 동해시 삼화동 860-1,"584 Samhwa-ro, Donghae-si, Gangwon-do",4217012400,,4.21701E+24,033-530-2234,25746,,37.463551,129.014511,공공데이터,,,20230207,20230207
KCDCOPO22N000000302,관광지,체험관광지,망상,42,강원도,42170,동해시,4217012900,,4.21702E+11,강원도 동해시 동해대로 6270-10(망상동),강원도 동해시 망상동 393-100 망상종합관광안내소,"6270-10 Donghae-daero, Donghae-si, Gangwon-do",4217012900,망상종합관광안내소,4.21701E+24,033-530-2234,25700,,37.5922533,129.0896922,공공데이터,,,20230207,20230207
KCDCOPO22N000000303,관광지,체험관광지,추암,42,강원도,42170,동해시,4217011400,,4.21704E+11,강원도 동해시 촛대바위길 28(추암동),강원도 동해시 추암동 1,"28 Chotdaebawi-gil, Donghae-si, Gangwon-do",4217011400,,4.21701E+24,033-530-2234,25790,,37.477063,129.159196,공공데이터,,,20230207,20230207
KCDCOPO22N000000304,관광지,체험관광지,무이예술관,42,강원도,42760,평창군,4276034026,무이리,4.27604E+11,강원도 평창군 봉평면 사리평길 233,강원도 평창군 봉평면 무이리 58 평창무이예술관,"233 Saripyeong-gil, Bongpyeong-myeon, Pyeongchang-gun, Gangwon-do",4276034026,평창무이예술관,4.27603E+24,033-330-2742,25305,,37.6152759,128.348787,공공데이터,,,20230207,20230207
KCDCOPO22N000000305,관광지,체험관광지,백룡동굴,42,강원도,42760,평창군,4276031028,마하리,4.27604E+11,강원도 평창군 미탄면 문희길 63,강원도 평창군 미탄면 마하리 82 백룡동굴생태체험학습장,"63 Munhui-gil, Mitan-myeon, Pyeongchang-gun, Gangwon-do",4276031028,백룡동굴생태체험학습장,4.27603E+24,033-330-2742,25384,,37.2778636,128.577051,공공데이터,,,20230207,20230207
KCDCOPO22N000000306,관광지,체험관광지,해인사,48,경상남도,48890,합천군,4889033034,치인리,4.88905E+11,경상남도 합천군 가야면 해인사길 122,경상남도 합천군 가야면 치인리 10 사찰,"122 Haeinsa-gil, Gaya-myeon, Hapcheon-gun, Gyeongsangnam-do",4889033034,사찰,4.88903E+24,055-934-3001,50200,,35.801504,128.0976255,공공데이터,,,20230207,20230207
KCDCOPO22N000000307,관광지,체험관광지,대장경테마파크,48,경상남도,48890,합천군,4889033032,야천리,4.88903E+11,경상남도 합천군 가야면 가야산로 1160,경상남도 합천군 가야면 야천리 943,"1160 Gayasan-ro, Gaya-myeon, Hapcheon-gun, Gyeongsangnam-do",4889033032,,4.88903E+24,055-930-4696,50201,,35.7674979,128.1365362,공공데이터,,,20230207,20230207
KCDCOPO22N000000308,관광지,체험관광지,오도산 자연휴양림,48,경상남도,48890,합천군,4889031021,압곡리,4.88903E+11,경상남도 합천군 봉산면 오도산휴양로 398,경상남도 합천군 봉산면 압곡리 산150,"398 Odosanhyuyang-ro, Bongsan-myeon, Hapcheon-gun, Gyeongsangnam-do",4889031021,,4.88903E+24,055-930-3733,50210,,35.6723332,128.0553007,공공데이터,,,20230207,20230207
KCDCOPO22N000000309,관광지,체험관광지,합천박물관,48,경상남도,48890,합천군,4889037027,성산리,4.88903E+11,경상남도 합천군 쌍책면 황강옥전로 1558,경상남도 합천군 쌍책면 성산리 504 합천박물관,"1558 Hwanggangokjeon-ro, Ssangchaek-myeon, Hapcheon-gun, Gyeongsangnam-do",4889037027,합천박물관,4.88904E+24,055-930-4882,50252,,35.5804227,128.2829423,공공데이터,,,20230207,20230207
KCDCOPO22N000000310,관광지,체험관광지,황매산군립공원,48,경상남도,48890,합천군,4889044024,둔내리,4.88905E+11,경상남도 합천군 가회면 황매산공원길 4,경상남도 합천군 가회면 둔내리 산209-14 황매산국립공원관광안내소,"4 Hwangmaesangongwon-gil, Gahoe-myeon, Hapcheon-gun, Gyeongsangnam-do",4889044024,황매산국립공원관광안내소,4.88904E+24,055-930-4753,50226,,35.4818491,128.0037495,공공데이터,,,20230207,20230207
KCDCOPO22N000000311,관광지,체험관광지,영상테마파크&청와대세트장,48,경상남도,48890,합천군,4889046037,가호리,4.88903E+11,경상남도 합천군 용주면 합천호수로 757,경상남도 합천군 용주면 가호리 256-5 촬영세트,"757 Hapcheonhosu-ro, Yongju-myeon, Hapcheon-gun, Gyeongsangnam-do",4889046037,촬영세트,4.88905E+24,055-930-4693,50215,,35.5487725,128.0728984,공공데이터,,,20230207,20230207
KCDCOPO22N000000312,관광지,체험관광지,합천댐 물문화관,48,경상남도,48890,합천군,4889045023,회양리,4.88903E+11,경상남도 합천군 대병면 합천호수로 197,경상남도 합천군 대병면 회양리 1603-1 합천댐물문화관,"197 Hapcheonhosu-ro, Daebyeong-myeon, Hapcheon-gun, Gyeongsangnam-do",4889045023,합천댐물문화관,4.88905E+24,055-930-5205,50216,,35.531585,128.0295197,공공데이터,,,20230207,20230207
KCDCOPO22N000000313,관광지,체험관광지,황계폭포,48,경상남도,48890,합천군,4889046022,황계리,4.88905E+11,경상남도 합천군 용주면 황계2길 30,경상남도 합천군 용주면 황계리 산156 황계폭포화장실,"30 Hwanggye 2-gil, Yongju-myeon, Hapcheon-gun, Gyeongsangnam-do",4889046022,황계폭포화장실,4.88905E+24,055-930-4663,50214,,35.5113571,128.071173,공공데이터,,,20230207,20230207
KCDCOPO22N000000314,관광지,체험관광지,정양레포츠공원,48,경상남도,48890,합천군,4889041021,정양리,4.88903E+11,경상남도 합천군 대양면 동부로 39-13,경상남도 합천군 대양면 정양리 101-18,"39-13 Dongbu-ro, Daeyang-myeon, Hapcheon-gun, Gyeongsangnam-do",4889041021,,4.88904E+24,055-930-4663,50239,,35.5569019,128.1668052,공공데이터,,,20230207,20230207
KCDCOPO22N000000315,관광지,체험관광지,정양늪생태공원,48,경상남도,48890,합천군,4889041021,정양리,4.88903E+11,경상남도 합천군 대양면 대야로 730,경상남도 합천군 대양면 정양리 146,"730 Daeya-ro, Daeyang-myeon, Hapcheon-gun, Gyeongsangnam-do",4889041021,,4.88904E+24,055-930-3296,50239,,35.5532277,128.162786,공공데이터,,,20230207,20230207
KCDCOPO22N000000316,관광지,체험관광지,해인사 소리길,48,경상남도,48890,합천군,4889033032,야천리,4.88903E+11,경상남도 합천군 가야면 가야산로 1160,경상남도 합천군 가야면 야천리 943,"1160 Gayasan-ro, Gaya-myeon, Hapcheon-gun, Gyeongsangnam-do",4889033032,,4.88903E+24,055-930-8000,50201,,35.7674979,128.1365362,공공데이터,,,20230207,20230207
KCDCOPO22N000000317,관광지,체험관광지,용문산 관광지,41,경기도,41830,양평군,4183040033,신점리,4.18303E+11,경기도 양평군 용문면 용문산로 641,경기도 양평군 용문면 신점리 525-2 용문산관리사무소,"641 Yongmunsan-ro, Yongmun-myeon, Yangpyeong-gun, Gyeonggi-do",4183040033,용문산관리사무소,4.18304E+24,031-770-2491,12510,,37.5452962,127.583066,공공데이터,,,20230207,20230207
KCDCOPO22N000000318,관광지,체험관광지,두물머리,41,경기도,41830,양평군,4183033021,양수리,4.18304E+11,경기도 양평군 양서면 두물머리길 145,경기도 양평군 양서면 양수리 697 보호수 양평-16,"145 Dumulmeori-gil, Yangseo-myeon, Yangpyeong-gun, Gyeonggi-do",4183033021,보호수 양평-16,4.18303E+24,031-770-2568,12585,,37.5336226,127.3174715,공공데이터,,,20230207,20230207
KCDCOPO22N000000319,관광지,체험관광지,세미원,41,경기도,41830,양평군,4183033022,용담리,4.18303E+11,경기도 양평군 양서면 양수로 93,경기도 양평군 양서면 용담리 428-8,"93 Yangsu-ro, Yangseo-myeon, Yangpyeong-gun, Gyeonggi-do",4183033022,,4.18303E+24,031-770-2568,12584,,37.5409387,127.3239608,공공데이터,,,20230207,20230207
KCDCOPO22N000000320,관광지,체험관광지,쉬자파크,41,경기도,41830,양평군,4183025026,백안리,4.18304E+11,경기도 양평군 양평읍 쉬자파크길 193,경기도 양평군 양평읍 백안리 산45-7 쉬자파크공원관리소,"193 Swijapark-gil, Yangpyeong-eup, Yangpyeong-gun, Gyeonggi-do",4183025026,쉬자파크공원관리소,4.18303E+24,031-770-2417,12547,,37.5112235,127.5331978,공공데이터,,,20230207,20230207
KCDCOPO22N000000321,관광지,체험관광지,용대관광지,42,강원도,42810,인제군,4281032024,용대리,4.28104E+11,강원도 인제군 북면 십이선녀탕길 16,강원도 인제군 북면 용대리 1795,"16 Sibiseonnyeotang-gil, Buk-myeon, Inje-gun, Gangwon-do",4281032024,,4.28103E+24,033-460-2083,24606,,38.1856848,128.3061965,공공데이터,,,20230207,20230207
KCDCOPO22N000000322,관광지,체험관광지,용연동굴,42,강원도,42190,태백시,4219010900,,4.21903E+11,강원도 태백시 태백로 283-29(화전동),강원도 태백시 화전동 산47-69 용연동굴,"283-29 Taebaek-ro, Taebaek-si, Gangwon-do",4219010900,용연동굴,4.21901E+24,033-553-8584,26003,,37.2088828,128.9418601,공공데이터,,,20230207,20230207
KCDCOPO22N000000323,관광지,체험관광지,철암탄광역사촌,42,강원도,42190,태백시,4219010400,,4.21903E+11,강원도 태백시 동태백로 406(철암동),강원도 태백시 철암동 403-156,"406 Dongtaebaek-ro, Taebaek-si, Gangwon-do",4219010400,,4.21901E+24,033-582-8070,26045,,37.1143655,129.0372165,공공데이터,,,20230207,20230207
KCDCOPO22N000000324,관광지,체험관광지,석탄박물관,42,강원도,42190,태백시,4219010700,,4.21904E+11,강원도 태백시 천제단길 195(소도동),강원도 태백시 소도동 166-2 석탄박물관,"195 Cheonjedan-gil, Taebaek-si, Gangwon-do",4219010700,석탄박물관,4.21901E+24,033-552-7720,26043,,37.1172403,128.9505662,공공데이터,,,20230207,20230207
KCDCOPO22N000000325,관광지,체험관광지,태백고생대자연사박물관,42,강원도,42190,태백시,4219010600,,4.21903E+11,강원도 태백시 태백로 2249(동점동),강원도 태백시 동점동 295 태백고생대자연사박물관,"2249 Taebaek-ro, Taebaek-si, Gangwon-do",4219010600,태백고생대자연사박물관,4.21901E+24,033-581-8181,26048,,37.0948994,129.0396319,공공데이터,,,20230207,20230207
KCDCOPO22N000000326,관광지,체험관광지,방동관광지,42,강원도,42810,인제군,4281033024,방동리,4.28103E+11,강원도 인제군 기린면 방동약수로 89-59,강원도 인제군 기린면 방동리 34-5,"89-59 Bangdongyaksu-ro, Girin-myeon, Inje-gun, Gangwon-do",4281033024,,4.28103E+24,033-460-2083,24656,,37.9438714,128.3962628,공공데이터,,,20230207,20230207
KCDCOPO22N000000327,관광지,체험관광지,오토테마파크,42,강원도,42810,인제군,4281033022,북리,4.28103E+11,강원도 인제군 기린면 상하답로 130,강원도 인제군 기린면 북리 1500,"130 Sanghadap-ro, Girin-myeon, Inje-gun, Gangwon-do",4281033022,,4.28103E+24,033-460-2385,24654,,38.0026684,128.2953846,공공데이터,,,20230207,20230207
KCDCOPO22N000000328,관광지,체험관광지,성류굴 관광지,47,경상북도,47930,울진군,4793033021,노음리,4.79303E+11,경상북도 울진군 근남면 성류굴로 202,경상북도 울진군 근남면 노음리 850-12,"202 Seongnyugul-ro, Geunnam-myeon, Uljin-gun, Gyeongsangbuk-do",4793033021,,4.79303E+24,054-789-5402,36334,,36.9588483,129.3794409,공공데이터,,,20230207,20230207
KCDCOPO22N000000329,관광지,체험관광지,백암온천 관광지,47,경상북도,47930,울진군,4793036021,소태리,4.79303E+11,경상북도 울진군 온정면 온천로 7,경상북도 울진군 온정면 소태리 1453 백암관광안내소,"7 Oncheon-ro, Onjeong-myeon, Uljin-gun, Gyeongsangbuk-do",4793036021,백암관광안내소,4.79304E+24,054-789-5480,36358,,36.7213278,129.343467,공공데이터,,,20230207,20230207
KCDCOPO22N000000330,관광지,체험관광지,예당관광지,44,충청남도,44810,예산군,4481035027,후사리,4.48103E+11,충청남도 예산군 응봉면 예당관광로 161,충청남도 예산군 응봉면 후사리 448 예당관광지 관리사무소,"161 Yedanggwangwang-ro, Eungbong-myeon, Yesan-gun, Chungcheongnam-do",4481035027,예당관광지 관리사무소,4.48104E+24,041-339-8282,32447,,36.6380125,126.799434,공공데이터,,,20230207,20230207
KCDCOPO22N000000331,관광지,체험관광지,덕산온천관광단지,44,충청남도,44810,예산군,4481036026,신평리,4.48103E+11,충청남도 예산군 덕산면 온천단지2로 11,충청남도 예산군 덕산면 신평리 513,"11 Oncheondanji 2-ro, Deoksan-myeon, Yesan-gun, Chungcheongnam-do",4481036026,,4.48104E+24,041-339-7303,32406,,36.6907565,126.659328,공공데이터,,,20230207,20230207
KCDCOPO22N000000332,관광지,체험관광지,임진각관광지,41,경기도,41480,파주시,4148025026,사목리,4.14803E+11,경기도 파주시 문산읍 임진각로 177,경기도 파주시 문산읍 사목리 494-1 임진각,"177 Imjingak-ro, Munsan-eup, Paju-si, Gyeonggi-do",4148025026,임진각,4.14803E+24,031-950-1871,10808,,37.8895388,126.7401859,공공데이터,,,20230207,20230207
KCDCOPO22N000000333,관광지,체험관광지,공릉관광지,41,경기도,41480,파주시,4148026224,장곡리,4.14803E+11,경기도 파주시 조리읍 장곡로 218,경기도 파주시 조리읍 장곡리 420-6,"218 Janggok-ro, Jori-eup, Paju-si, Gyeonggi-do",4148026224,,4.14803E+24,031-945-2250,10940,,37.7498111,126.8335655,공공데이터,,,20230207,20230207
KCDCOPO22N000000334,관광지,체험관광지,장흥관광지,41,경기도,41630,양주시,4163034024,석현리,4.16303E+11,경기도 양주시 장흥면 권율로 193,경기도 양주시 장흥면 석현리 산1,"193 Gwonyul-ro, Jangheung-myeon, Yangju-si, Gyeonggi-do",4163034024,,4.16303E+24,031-8082-5664,11519,,37.7328163,126.9492504,공공데이터,,,20230207,20230207
KCDCOPO22N000000335,관광지,체험관광지,실안관광지,48,경상남도,48240,사천시,4824011800,,4.82405E+11,경상남도 사천시 노을길 138(실안동),경상남도 사천시 실안동 1245-1,"138 Noeul-gil, Sacheon-si, Gyeongsangnam-do",4824011800,,4.82401E+24,055-831-2731,52554,,34.9439845,128.0399764,공공데이터,,,20230207,20230207
KCDCOPO22N000000336,관광지,체험관광지,대광해수욕장,46,전라남도,46910,신안군,4691032023,광산리,4.69105E+11,전라남도 신안군 임자면 대광해수욕장길 179,전라남도 신안군 임자면 광산리 407-24,"179 Daegwanghaesuyokjang-gil, Imja-myeon, Sinan-gun, Jeollanam-do",4691032023,,4.69103E+24,061-240-4049,58803,,35.1029128,126.0725117,공공데이터,,,20230207,20230207
