법정동,장애인구수(4유형),인구수,고령인구수,장애인복지시설수,경로당수,BF인증시설수,무장애산책로,전동휠체어충전소,장애인_실내문화공간,장애인_실외문화공간,주차장수,2020년_불법주차수,2021년_불법주차수,2022년_불법주차수,2023년_불법주차수,장애인구수4_격자할당,lng,lat
정촌면,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,128.0899254,35.12500519
사봉면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,128.2882935,35.20953792
대평면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,127.975265,35.22469686
미천면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1516541,35.29601071
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1238829,35.26008976
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0185598,35.12082296
문산읍,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.2055875,35.17398047
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1454401,35.20587528
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1612977,35.12914531
정촌면,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,128.1118413,35.12038799
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9585289,35.1796762
지수면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2172027,35.24604737
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.035287,35.16132719
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1776112,35.1110211
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2330808,35.17832566
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.150861,35.19682932
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0023197,35.15695982
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.068101,35.14314363
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0078934,35.1704622
지수면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2992793,35.2094659
이현동,,,,0,0,0,0,0,0,0,0,0,0,0,0,19.77777778,128.0410756,35.20638663
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1567526,35.24639052
일반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2765787,35.13296993
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1618453,35.19676978
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1895347,35.223666
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0526118,35.28748692
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3372202,35.15961686
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2335266,35.22791585
미천면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1461194,35.29153199
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0523975,35.25592876
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0356123,35.21091942
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0515437,35.12969448
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.1555933,35.1021251
이현동,,,,0,0,0,0,0,0,0,0,0,0,0,0,19.77777778,128.0465081,35.19734523
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2330403,35.17381744
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0952489,35.10243639
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1291008,35.22399515
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2658566,35.16008902
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2440214,35.17375049
미천면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.0858946,35.327906
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0515133,35.12518606
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9638664,35.15260459
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0130726,35.12084632
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0462065,35.15226138
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3315931,35.14613028
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9419332,35.15719514
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.1831728,35.12000694
문산읍,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.2110781,35.17394836
미천면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1460835,35.28702378
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.150825,35.19232103
미천면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,128.1516179,35.2915025
집현면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.0746691,35.29640099
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,127.9864688,35.26072024
집현면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,128.1017637,35.24216798
내동면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,128.0131857,35.13888009
초장동,,,,0,0,0,0,0,0,0,0,0,0,0,0,10.35897436,128.0961365,35.22416197
지수면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,128.2664491,35.22320345
금곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,128.2162525,35.13784999
상평동,,,,0,0,0,0,0,0,0,0,121,382,80,5,32.45454545,128.1012318,35.17003489
문산읍,,,,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,128.199788,35.13794619
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0189031,35.17492407
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,128.0020705,35.11638381
문산읍,,,,0,0,0,0,0,0,0,0,0,0,1,0,4.13253012,128.1451194,35.16530062
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.1350518,35.28257378
명석면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,128.0135825,35.20199786
이반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,128.3041059,35.14180735
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9092208,35.20239552
진성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,128.2491812,35.13765089
대곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,128.2224183,35.21445735
판문동,,,,0,0,0,0,0,0,0,0,0,0,0,0,15.02857143,128.0300311,35.19741847
수곡면,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,127.9475712,35.18422572
금산면,,,,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,128.1511489,35.23289547
일반성면,,,,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,128.2878583,35.16445639
